t_ms,V_mV,m,h,n
25.93,0.4699,0.0558,0.60153,0.31498
25.94,0.4705,0.05581,0.60151,0.31499
25.95,0.4711,0.05581,0.60148,0.31501
25.96,0.4717,0.05582,0.60145,0.31503
25.97,0.4723,0.05582,0.60143,0.31505
25.98,0.4729,0.05583,0.6014,0.31507
25.99,0.4734,0.05583,0.60138,0.31509
26.0,0.474,0.05584,0.60135,0.3151
26.01,0.4745,0.05584,0.60132,0.31512
26.02,0.475,0.05585,0.6013,0.31514
26.03,0.4755,0.05586,0.60127,0.31516
26.04,0.476,0.05586,0.60125,0.31518
26.05,0.4765,0.05587,0.60122,0.31519
26.06,0.477,0.05587,0.6012,0.31521
26.07,0.4775,0.05587,0.60117,0.31523
26.08,0.478,0.05588,0.60114,0.31525
26.09,0.4784,0.05588,0.60112,0.31527
26.1,0.4789,0.05589,0.60109,0.31528
26.11,0.4793,0.05589,0.60107,0.3153
26.12,0.4797,0.0559,0.60104,0.31532
26.13,0.4801,0.0559,0.60102,0.31534
26.14,0.4805,0.05591,0.60099,0.31536
26.15,0.4809,0.05591,0.60096,0.31537
26.16,0.4813,0.05591,0.60094,0.31539
26.17,0.4817,0.05592,0.60091,0.31541
26.18,0.482,0.05592,0.60089,0.31543
26.19,0.4824,0.05593,0.60086,0.31545
26.2,0.4827,0.05593,0.60084,0.31546
26.21,0.4831,0.05593,0.60081,0.31548
26.22,0.4834,0.05594,0.60078,0.3155
26.23,0.4837,0.05594,0.60076,0.31552
26.24,0.484,0.05595,0.60073,0.31553
26.25,0.4843,0.05595,0.60071,0.31555
26.26,0.4846,0.05595,0.60068,0.31557
26.27,0.4848,0.05596,0.60066,0.31559
26.28,0.4851,0.05596,0.60063,0.3156
26.29,0.4854,0.05596,0.60061,0.31562
26.3,0.4856,0.05597,0.60058,0.31564
26.31,0.4858,0.05597,0.60055,0.31566
26.32,0.4861,0.05597,0.60053,0.31567
26.33,0.4863,0.05598,0.6005,0.31569
26.34,0.4865,0.05598,0.60048,0.31571
26.35,0.4867,0.05598,0.60045,0.31573
26.36,0.4869,0.05598,0.60043,0.31574
26.37,0.4871,0.05599,0.6004,0.31576
26.38,0.4872,0.05599,0.60038,0.31578
26.39,0.4874,0.05599,0.60035,0.3158
26.4,0.4875,0.05599,0.60033,0.31581
26.41,0.4877,0.056,0.6003,0.31583
26.42,0.4878,0.056,0.60028,0.31585
26.43,0.4879,0.056,0.60025,0.31586
26.44,0.488,0.056,0.60023,0.31588
26.45,0.4881,0.05601,0.6002,0.3159
26.46,0.4882,0.05601,0.60018,0.31592
26.47,0.4883,0.05601,0.60015,0.31593
26.48,0.4884,0.05601,0.60013,0.31595
26.49,0.4885,0.05601,0.6001,0.31597
26.5,0.4885,0.05602,0.60008,0.31598
26.51,0.4886,0.05602,0.60005,0.316
26.52,0.4886,0.05602,0.60003,0.31602
26.53,0.4886,0.05602,0.6,0.31603
26.54,0.4886,0.05602,0.59998,0.31605
26.55,0.4887,0.05603,0.59995,0.31607
26.56,0.4887,0.05603,0.59993,0.31609
26.57,0.4886,0.05603,0.5999,0.3161
26.58,0.4886,0.05603,0.59988,0.31612
26.59,0.4886,0.05603,0.59985,0.31614
26.6,0.4886,0.05603,0.59983,0.31615
26.61,0.4885,0.05603,0.5998,0.31617
26.62,0.4885,0.05603,0.59978,0.31619
26.63,0.4884,0.05604,0.59975,0.3162
26.64,0.4884,0.05604,0.59973,0.31622
26.65,0.4883,0.05604,0.59971,0.31624
26.66,0.4882,0.05604,0.59968,0.31625
26.67,0.4881,0.05604,0.59966,0.31627
26.68,0.488,0.05604,0.59963,0.31628
26.69,0.4879,0.05604,0.59961,0.3163
26.7,0.4878,0.05604,0.59958,0.31632
26.71,0.4876,0.05604,0.59956,0.31633
26.72,0.4875,0.05604,0.59953,0.31635
26.73,0.4873,0.05604,0.59951,0.31637
26.74,0.4872,0.05604,0.59949,0.31638
26.75,0.487,0.05604,0.59946,0.3164
26.76,0.4869,0.05604,0.59944,0.31641
26.77,0.4867,0.05604,0.59941,0.31643
26.78,0.4865,0.05605,0.59939,0.31645
26.79,0.4863,0.05605,0.59937,0.31646
26.8,0.4861,0.05605,0.59934,0.31648
26.81,0.4859,0.05605,0.59932,0.31649
26.82,0.4856,0.05605,0.59929,0.31651
26.83,0.4854,0.05605,0.59927,0.31653
26.84,0.4852,0.05604,0.59925,0.31654
26.85,0.4849,0.05604,0.59922,0.31656
26.86,0.4847,0.05604,0.5992,0.31657
26.87,0.4844,0.05604,0.59917,0.31659
26.88,0.4841,0.05604,0.59915,0.31661
26.89,0.4839,0.05604,0.59913,0.31662
26.9,0.4836,0.05604,0.5991,0.31664
26.91,0.4833,0.05604,0.59908,0.31665
26.92,0.483,0.05604,0.59906,0.31667
26.93,0.4827,0.05604,0.59903,0.31668
26.94,0.4824,0.05604,0.59901,0.3167
26.95,0.482,0.05604,0.59899,0.31671
26.96,0.4817,0.05604,0.59896,0.31673
26.97,0.4814,0.05604,0.59894,0.31675
26.98,0.481,0.05604,0.59892,0.31676
26.99,0.4807,0.05604,0.59889,0.31678
27.0,0.4803,0.05603,0.59887,0.31679
27.01,0.4799,0.05603,0.59885,0.31681
27.02,0.4795,0.05603,0.59882,0.31682
27.03,0.4791,0.05603,0.5988,0.31684
27.04,0.4788,0.05603,0.59878,0.31685
27.05,0.4784,0.05603,0.59875,0.31687
27.06,0.4779,0.05603,0.59873,0.31688
27.07,0.4775,0.05603,0.59871,0.3169
27.08,0.4771,0.05602,0.59869,0.31691
27.09,0.4767,0.05602,0.59866,0.31693
27.1,0.4762,0.05602,0.59864,0.31694
27.11,0.4758,0.05602,0.59862,0.31696
27.12,0.4753,0.05602,0.59859,0.31697
27.13,0.4749,0.05602,0.59857,0.31699
27.14,0.4744,0.05601,0.59855,0.317
27.15,0.4739,0.05601,0.59853,0.31702
27.16,0.4734,0.05601,0.5985,0.31703
27.17,0.4729,0.05601,0.59848,0.31704
27.18,0.4725,0.05601,0.59846,0.31706
27.19,0.4719,0.056,0.59844,0.31707
27.2,0.4714,0.056,0.59841,0.31709
27.21,0.4709,0.056,0.59839,0.3171
27.22,0.4704,0.056,0.59837,0.31712
27.23,0.4699,0.056,0.59835,0.31713
27.24,0.4693,0.05599,0.59833,0.31715
27.25,0.4688,0.05599,0.5983,0.31716
27.26,0.4682,0.05599,0.59828,0.31717
27.27,0.4677,0.05599,0.59826,0.31719
27.28,0.4671,0.05598,0.59824,0.3172
27.29,0.4665,0.05598,0.59822,0.31722
27.3,0.4659,0.05598,0.59819,0.31723
27.31,0.4654,0.05598,0.59817,0.31724
27.32,0.4648,0.05597,0.59815,0.31726
27.33,0.4642,0.05597,0.59813,0.31727
27.34,0.4636,0.05597,0.59811,0.31729
27.35,0.4629,0.05596,0.59809,0.3173
27.36,0.4623,0.05596,0.59806,0.31731
27.37,0.4617,0.05596,0.59804,0.31733
27.38,0.4611,0.05596,0.59802,0.31734
27.39,0.4604,0.05595,0.598,0.31736
27.4,0.4598,0.05595,0.59798,0.31737
27.41,0.4591,0.05595,0.59796,0.31738
27.42,0.4585,0.05594,0.59794,0.3174
27.43,0.4578,0.05594,0.59792,0.31741
27.44,0.4571,0.05594,0.59789,0.31742
27.45,0.4565,0.05593,0.59787,0.31744
27.46,0.4558,0.05593,0.59785,0.31745
27.47,0.4551,0.05593,0.59783,0.31746
27.48,0.4544,0.05592,0.59781,0.31748
27.49,0.4537,0.05592,0.59779,0.31749
27.5,0.453,0.05592,0.59777,0.3175
27.51,0.4523,0.05591,0.59775,0.31752
27.52,0.4516,0.05591,0.59773,0.31753
27.53,0.4508,0.0559,0.59771,0.31754
27.54,0.4501,0.0559,0.59769,0.31755
27.55,0.4494,0.0559,0.59767,0.31757
27.56,0.4486,0.05589,0.59764,0.31758
27.57,0.4479,0.05589,0.59762,0.31759
27.58,0.4471,0.05589,0.5976,0.31761
27.59,0.4464,0.05588,0.59758,0.31762
27.6,0.4456,0.05588,0.59756,0.31763
27.61,0.4448,0.05587,0.59754,0.31764
27.62,0.444,0.05587,0.59752,0.31766
27.63,0.4433,0.05587,0.5975,0.31767
27.64,0.4425,0.05586,0.59748,0.31768
27.65,0.4417,0.05586,0.59746,0.31769
27.66,0.4409,0.05585,0.59744,0.31771
27.67,0.4401,0.05585,0.59742,0.31772
27.68,0.4393,0.05584,0.5974,0.31773
27.69,0.4384,0.05584,0.59738,0.31774
27.7,0.4376,0.05584,0.59736,0.31776
27.71,0.4368,0.05583,0.59734,0.31777
27.72,0.436,0.05583,0.59733,0.31778
27.73,0.4351,0.05582,0.59731,0.31779
27.74,0.4343,0.05582,0.59729,0.31781
27.75,0.4334,0.05581,0.59727,0.31782
27.76,0.4326,0.05581,0.59725,0.31783
27.77,0.4317,0.0558,0.59723,0.31784
27.78,0.4309,0.0558,0.59721,0.31785
27.79,0.43,0.05579,0.59719,0.31787
27.8,0.4291,0.05579,0.59717,0.31788
27.81,0.4283,0.05578,0.59715,0.31789
27.82,0.4274,0.05578,0.59713,0.3179
27.83,0.4265,0.05577,0.59711,0.31791
27.84,0.4256,0.05577,0.5971,0.31792
27.85,0.4247,0.05576,0.59708,0.31794
27.86,0.4238,0.05576,0.59706,0.31795
27.87,0.4229,0.05575,0.59704,0.31796
27.88,0.422,0.05575,0.59702,0.31797
27.89,0.4211,0.05574,0.597,0.31798
27.9,0.4201,0.05574,0.59698,0.31799
27.91,0.4192,0.05573,0.59696,0.318
27.92,0.4183,0.05573,0.59695,0.31802
27.93,0.4173,0.05572,0.59693,0.31803
27.94,0.4164,0.05572,0.59691,0.31804
27.95,0.4155,0.05571,0.59689,0.31805
27.96,0.4145,0.05571,0.59687,0.31806
27.97,0.4136,0.0557,0.59686,0.31807
27.98,0.4126,0.0557,0.59684,0.31808
27.99,0.4116,0.05569,0.59682,0.31809
28.0,0.4107,0.05569,0.5968,0.3181
28.01,0.4097,0.05568,0.59678,0.31811
28.02,0.4087,0.05567,0.59677,0.31813
28.03,0.4077,0.05567,0.59675,0.31814
28.04,0.4068,0.05566,0.59673,0.31815
28.05,0.4058,0.05566,0.59671,0.31816
28.06,0.4048,0.05565,0.5967,0.31817
28.07,0.4038,0.05565,0.59668,0.31818
28.08,0.4028,0.05564,0.59666,0.31819
28.09,0.4018,0.05563,0.59664,0.3182
28.1,0.4008,0.05563,0.59663,0.31821
28.11,0.3998,0.05562,0.59661,0.31822
28.12,0.3988,0.05562,0.59659,0.31823
28.13,0.3977,0.05561,0.59658,0.31824
28.14,0.3967,0.05561,0.59656,0.31825
28.15,0.3957,0.0556,0.59654,0.31826
28.16,0.3947,0.05559,0.59652,0.31827
28.17,0.3936,0.05559,0.59651,0.31828
28.18,0.3926,0.05558,0.59649,0.31829
28.19,0.3915,0.05558,0.59647,0.3183
28.2,0.3905,0.05557,0.59646,0.31831
28.21,0.3894,0.05556,0.59644,0.31832
28.22,0.3884,0.05556,0.59642,0.31833
28.23,0.3873,0.05555,0.59641,0.31834
28.24,0.3863,0.05554,0.59639,0.31835
28.25,0.3852,0.05554,0.59638,0.31836
28.26,0.3841,0.05553,0.59636,0.31837
28.27,0.3831,0.05553,0.59634,0.31838
28.28,0.382,0.05552,0.59633,0.31839
28.29,0.3809,0.05551,0.59631,0.3184
28.3,0.3798,0.05551,0.59629,0.31841
28.31,0.3788,0.0555,0.59628,0.31842
28.32,0.3777,0.05549,0.59626,0.31843
28.33,0.3766,0.05549,0.59625,0.31844
28.34,0.3755,0.05548,0.59623,0.31844
28.35,0.3744,0.05547,0.59622,0.31845
28.36,0.3733,0.05547,0.5962,0.31846
28.37,0.3722,0.05546,0.59618,0.31847
28.38,0.3711,0.05545,0.59617,0.31848
28.39,0.37,0.05545,0.59615,0.31849
28.4,0.3689,0.05544,0.59614,0.3185
28.41,0.3678,0.05543,0.59612,0.31851
28.42,0.3666,0.05543,0.59611,0.31852
28.43,0.3655,0.05542,0.59609,0.31853
28.44,0.3644,0.05541,0.59608,0.31853
28.45,0.3633,0.05541,0.59606,0.31854
28.46,0.3621,0.0554,0.59605,0.31855
28.47,0.361,0.05539,0.59603,0.31856
28.48,0.3599,0.05539,0.59602,0.31857
28.49,0.3587,0.05538,0.596,0.31858
28.5,0.3576,0.05537,0.59599,0.31859
28.51,0.3565,0.05537,0.59597,0.31859
28.52,0.3553,0.05536,0.59596,0.3186
28.53,0.3542,0.05535,0.59594,0.31861
28.54,0.353,0.05535,0.59593,0.31862
28.55,0.3519,0.05534,0.59592,0.31863
28.56,0.3507,0.05533,0.5959,0.31864
28.57,0.3495,0.05532,0.59589,0.31864
28.58,0.3484,0.05532,0.59587,0.31865
28.59,0.3472,0.05531,0.59586,0.31866
28.6,0.3461,0.0553,0.59584,0.31867
28.61,0.3449,0.0553,0.59583,0.31868
28.62,0.3437,0.05529,0.59582,0.31868
28.63,0.3426,0.05528,0.5958,0.31869
28.64,0.3414,0.05527,0.59579,0.3187
28.65,0.3402,0.05527,0.59578,0.31871
28.66,0.339,0.05526,0.59576,0.31872
28.67,0.3378,0.05525,0.59575,0.31872
28.68,0.3367,0.05525,0.59573,0.31873
28.69,0.3355,0.05524,0.59572,0.31874
28.7,0.3343,0.05523,0.59571,0.31875
28.71,0.3331,0.05522,0.59569,0.31875
28.72,0.3319,0.05522,0.59568,0.31876
28.73,0.3307,0.05521,0.59567,0.31877
28.74,0.3295,0.0552,0.59565,0.31878
28.75,0.3283,0.05519,0.59564,0.31878
28.76,0.3271,0.05519,0.59563,0.31879
28.77,0.3259,0.05518,0.59562,0.3188
28.78,0.3247,0.05517,0.5956,0.3188
28.79,0.3235,0.05517,0.59559,0.31881
28.8,0.3223,0.05516,0.59558,0.31882
28.81,0.3211,0.05515,0.59556,0.31883
28.82,0.3199,0.05514,0.59555,0.31883
28.83,0.3187,0.05514,0.59554,0.31884
28.84,0.3175,0.05513,0.59553,0.31885
28.85,0.3163,0.05512,0.59551,0.31885
28.86,0.3151,0.05511,0.5955,0.31886
28.87,0.3139,0.05511,0.59549,0.31887
28.88,0.3126,0.0551,0.59548,0.31887
28.89,0.3114,0.05509,0.59547,0.31888
28.9,0.3102,0.05508,0.59545,0.31889
28.91,0.309,0.05508,0.59544,0.31889
28.92,0.3078,0.05507,0.59543,0.3189
28.93,0.3065,0.05506,0.59542,0.31891
28.94,0.3053,0.05505,0.59541,0.31891
28.95,0.3041,0.05504,0.59539,0.31892
28.96,0.3029,0.05504,0.59538,0.31892
28.97,0.3016,0.05503,0.59537,0.31893
28.98,0.3004,0.05502,0.59536,0.31894
28.99,0.2992,0.05501,0.59535,0.31894
29.0,0.2979,0.05501,0.59534,0.31895
29.01,0.2967,0.055,0.59532,0.31896
29.02,0.2955,0.05499,0.59531,0.31896
29.03,0.2942,0.05498,0.5953,0.31897
29.04,0.293,0.05498,0.59529,0.31897
29.05,0.2918,0.05497,0.59528,0.31898
29.06,0.2905,0.05496,0.59527,0.31899
29.07,0.2893,0.05495,0.59526,0.31899
29.08,0.288,0.05494,0.59525,0.319
29.09,0.2868,0.05494,0.59524,0.319
29.1,0.2856,0.05493,0.59522,0.31901
29.11,0.2843,0.05492,0.59521,0.31901
29.12,0.2831,0.05491,0.5952,0.31902
29.13,0.2818,0.05491,0.59519,0.31902
29.14,0.2806,0.0549,0.59518,0.31903
29.15,0.2793,0.05489,0.59517,0.31904
29.16,0.2781,0.05488,0.59516,0.31904
29.17,0.2768,0.05487,0.59515,0.31905
29.18,0.2756,0.05487,0.59514,0.31905
29.19,0.2744,0.05486,0.59513,0.31906
29.2,0.2731,0.05485,0.59512,0.31906
29.21,0.2719,0.05484,0.59511,0.31907
29.22,0.2706,0.05484,0.5951,0.31907
29.23,0.2694,0.05483,0.59509,0.31908
29.24,0.2681,0.05482,0.59508,0.31908
29.25,0.2669,0.05481,0.59507,0.31909
29.26,0.2656,0.0548,0.59506,0.31909
29.27,0.2644,0.0548,0.59505,0.3191
29.28,0.2631,0.05479,0.59504,0.3191
29.29,0.2619,0.05478,0.59503,0.31911
29.3,0.2606,0.05477,0.59502,0.31911
29.31,0.2594,0.05476,0.59501,0.31912
29.32,0.2581,0.05476,0.595,0.31912
29.33,0.2569,0.05475,0.59499,0.31913
29.34,0.2556,0.05474,0.59498,0.31913
29.35,0.2543,0.05473,0.59498,0.31913
29.36,0.2531,0.05472,0.59497,0.31914
29.37,0.2518,0.05472,0.59496,0.31914
29.38,0.2506,0.05471,0.59495,0.31915
29.39,0.2493,0.0547,0.59494,0.31915
29.4,0.2481,0.05469,0.59493,0.31916
29.41,0.2468,0.05468,0.59492,0.31916
29.42,0.2456,0.05468,0.59491,0.31917
29.43,0.2443,0.05467,0.5949,0.31917
29.44,0.2431,0.05466,0.5949,0.31917
29.45,0.2418,0.05465,0.59489,0.31918
29.46,0.2406,0.05464,0.59488,0.31918
29.47,0.2393,0.05464,0.59487,0.31919
29.48,0.2381,0.05463,0.59486,0.31919
29.49,0.2368,0.05462,0.59485,0.31919
29.5,0.2356,0.05461,0.59484,0.3192
29.51,0.2343,0.0546,0.59484,0.3192
29.52,0.2331,0.0546,0.59483,0.31921
29.53,0.2318,0.05459,0.59482,0.31921
29.54,0.2306,0.05458,0.59481,0.31921
29.55,0.2293,0.05457,0.5948,0.31922
29.56,0.2281,0.05456,0.5948,0.31922
29.57,0.2268,0.05456,0.59479,0.31922
29.58,0.2256,0.05455,0.59478,0.31923
29.59,0.2243,0.05454,0.59477,0.31923
29.6,0.2231,0.05453,0.59477,0.31923
29.61,0.2218,0.05452,0.59476,0.31924
29.62,0.2206,0.05452,0.59475,0.31924
29.63,0.2193,0.05451,0.59474,0.31924
29.64,0.2181,0.0545,0.59474,0.31925
29.65,0.2169,0.05449,0.59473,0.31925
29.66,0.2156,0.05448,0.59472,0.31925
29.67,0.2144,0.05448,0.59471,0.31926
29.68,0.2131,0.05447,0.59471,0.31926
29.69,0.2119,0.05446,0.5947,0.31926
29.7,0.2106,0.05445,0.59469,0.31927
29.71,0.2094,0.05444,0.59468,0.31927
29.72,0.2082,0.05444,0.59468,0.31927
29.73,0.2069,0.05443,0.59467,0.31928
29.74,0.2057,0.05442,0.59466,0.31928
29.75,0.2045,0.05441,0.59466,0.31928
29.76,0.2032,0.0544,0.59465,0.31928
29.77,0.202,0.0544,0.59464,0.31929
29.78,0.2008,0.05439,0.59464,0.31929
29.79,0.1995,0.05438,0.59463,0.31929
29.8,0.1983,0.05437,0.59462,0.3193
29.81,0.1971,0.05437,0.59462,0.3193
29.82,0.1958,0.05436,0.59461,0.3193
29.83,0.1946,0.05435,0.59461,0.3193
29.84,0.1934,0.05434,0.5946,0.31931
29.85,0.1922,0.05433,0.59459,0.31931
29.86,0.1909,0.05433,0.59459,0.31931
29.87,0.1897,0.05432,0.59458,0.31931
29.88,0.1885,0.05431,0.59457,0.31931
29.89,0.1873,0.0543,0.59457,0.31932
29.9,0.186,0.05429,0.59456,0.31932
29.91,0.1848,0.05429,0.59456,0.31932
29.92,0.1836,0.05428,0.59455,0.31932
29.93,0.1824,0.05427,0.59455,0.31933
29.94,0.1812,0.05426,0.59454,0.31933
29.95,0.18,0.05425,0.59453,0.31933
29.96,0.1787,0.05425,0.59453,0.31933
29.97,0.1775,0.05424,0.59452,0.31933
29.98,0.1763,0.05423,0.59452,0.31934
29.99,0.1751,0.05422,0.59451,0.31934
30.0,0.1739,0.05422,0.59451,0.31934
30.01,0.1727,0.05421,0.5945,0.31934
30.02,0.1715,0.0542,0.5945,0.31934
30.03,0.1703,0.05419,0.59449,0.31935
30.04,0.1691,0.05418,0.59449,0.31935
30.05,0.1679,0.05418,0.59448,0.31935
30.06,0.1667,0.05417,0.59448,0.31935
30.07,0.1655,0.05416,0.59447,0.31935
30.08,0.1643,0.05415,0.59447,0.31935
30.09,0.1631,0.05414,0.59446,0.31936
30.1,0.1619,0.05414,0.59446,0.31936
30.11,0.1607,0.05413,0.59445,0.31936
30.12,0.1595,0.05412,0.59445,0.31936
30.13,0.1584,0.05411,0.59444,0.31936
30.14,0.1572,0.05411,0.59444,0.31936
30.15,0.156,0.0541,0.59443,0.31936
30.16,0.1548,0.05409,0.59443,0.31937
30.17,0.1536,0.05408,0.59442,0.31937
30.18,0.1524,0.05408,0.59442,0.31937
30.19,0.1513,0.05407,0.59442,0.31937
30.2,0.1501,0.05406,0.59441,0.31937
30.21,0.1489,0.05405,0.59441,0.31937
30.22,0.1477,0.05404,0.5944,0.31937
30.23,0.1466,0.05404,0.5944,0.31937
30.24,0.1454,0.05403,0.5944,0.31937
30.25,0.1442,0.05402,0.59439,0.31938
30.26,0.1431,0.05401,0.59439,0.31938
30.27,0.1419,0.05401,0.59438,0.31938
30.28,0.1408,0.054,0.59438,0.31938
30.29,0.1396,0.05399,0.59438,0.31938
30.3,0.1384,0.05398,0.59437,0.31938
30.31,0.1373,0.05398,0.59437,0.31938
30.32,0.1361,0.05397,0.59437,0.31938
30.33,0.135,0.05396,0.59436,0.31938
30.34,0.1338,0.05395,0.59436,0.31938
30.35,0.1327,0.05395,0.59436,0.31938
30.36,0.1315,0.05394,0.59435,0.31938
30.37,0.1304,0.05393,0.59435,0.31938
30.38,0.1293,0.05392,0.59435,0.31938
30.39,0.1281,0.05392,0.59434,0.31939
30.4,0.127,0.05391,0.59434,0.31939
30.41,0.1258,0.0539,0.59434,0.31939
30.42,0.1247,0.05389,0.59433,0.31939
30.43,0.1236,0.05389,0.59433,0.31939
30.44,0.1225,0.05388,0.59433,0.31939
30.45,0.1213,0.05387,0.59432,0.31939
30.46,0.1202,0.05386,0.59432,0.31939
30.47,0.1191,0.05386,0.59432,0.31939
30.48,0.118,0.05385,0.59431,0.31939
30.49,0.1169,0.05384,0.59431,0.31939
30.5,0.1157,0.05383,0.59431,0.31939
30.51,0.1146,0.05383,0.59431,0.31939
30.52,0.1135,0.05382,0.5943,0.31939
30.53,0.1124,0.05381,0.5943,0.31939
30.54,0.1113,0.0538,0.5943,0.31939
30.55,0.1102,0.0538,0.5943,0.31939
30.56,0.1091,0.05379,0.59429,0.31939
30.57,0.108,0.05378,0.59429,0.31939
30.58,0.1069,0.05378,0.59429,0.31939
30.59,0.1058,0.05377,0.59429,0.31939
30.6,0.1047,0.05376,0.59429,0.31939
30.61,0.1036,0.05375,0.59428,0.31939
30.62,0.1025,0.05375,0.59428,0.31939
30.63,0.1015,0.05374,0.59428,0.31939
30.64,0.1004,0.05373,0.59428,0.31939
30.65,0.0993,0.05373,0.59428,0.31939
30.66,0.0982,0.05372,0.59427,0.31939
30.67,0.0971,0.05371,0.59427,0.31939
30.68,0.0961,0.0537,0.59427,0.31939
30.69,0.095,0.0537,0.59427,0.31939
30.7,0.0939,0.05369,0.59427,0.31939
30.71,0.0929,0.05368,0.59426,0.31938
30.72,0.0918,0.05368,0.59426,0.31938
30.73,0.0908,0.05367,0.59426,0.31938
30.74,0.0897,0.05366,0.59426,0.31938
30.75,0.0886,0.05365,0.59426,0.31938
30.76,0.0876,0.05365,0.59426,0.31938
30.77,0.0865,0.05364,0.59426,0.31938
30.78,0.0855,0.05363,0.59425,0.31938
30.79,0.0845,0.05363,0.59425,0.31938
30.8,0.0834,0.05362,0.59425,0.31938
30.81,0.0824,0.05361,0.59425,0.31938
30.82,0.0813,0.05361,0.59425,0.31938
30.83,0.0803,0.0536,0.59425,0.31938
30.84,0.0793,0.05359,0.59425,0.31938
30.85,0.0782,0.05359,0.59425,0.31937
30.86,0.0772,0.05358,0.59424,0.31937
30.87,0.0762,0.05357,0.59424,0.31937
30.88,0.0752,0.05356,0.59424,0.31937
30.89,0.0742,0.05356,0.59424,0.31937
30.9,0.0731,0.05355,0.59424,0.31937
30.91,0.0721,0.05354,0.59424,0.31937
30.92,0.0711,0.05354,0.59424,0.31937
30.93,0.0701,0.05353,0.59424,0.31937
30.94,0.0691,0.05352,0.59424,0.31937
30.95,0.0681,0.05352,0.59424,0.31936
30.96,0.0671,0.05351,0.59424,0.31936
30.97,0.0661,0.0535,0.59424,0.31936
30.98,0.0651,0.0535,0.59424,0.31936
30.99,0.0641,0.05349,0.59424,0.31936
31.0,0.0632,0.05348,0.59423,0.31936
31.01,0.0622,0.05348,0.59423,0.31936
31.02,0.0612,0.05347,0.59423,0.31936
31.03,0.0602,0.05346,0.59423,0.31935
31.04,0.0592,0.05346,0.59423,0.31935
31.05,0.0583,0.05345,0.59423,0.31935
31.06,0.0573,0.05345,0.59423,0.31935
31.07,0.0563,0.05344,0.59423,0.31935
31.08,0.0554,0.05343,0.59423,0.31935
31.09,0.0544,0.05343,0.59423,0.31935
31.1,0.0535,0.05342,0.59423,0.31934
31.11,0.0525,0.05341,0.59423,0.31934
31.12,0.0515,0.05341,0.59423,0.31934
31.13,0.0506,0.0534,0.59423,0.31934
31.14,0.0496,0.05339,0.59423,0.31934
31.15,0.0487,0.05339,0.59423,0.31934
31.16,0.0478,0.05338,0.59423,0.31933
31.17,0.0468,0.05337,0.59423,0.31933
31.18,0.0459,0.05337,0.59423,0.31933
31.19,0.045,0.05336,0.59423,0.31933
31.2,0.044,0.05336,0.59423,0.31933
31.21,0.0431,0.05335,0.59424,0.31933
31.22,0.0422,0.05334,0.59424,0.31932
31.23,0.0413,0.05334,0.59424,0.31932
31.24,0.0404,0.05333,0.59424,0.31932
31.25,0.0394,0.05332,0.59424,0.31932
31.26,0.0385,0.05332,0.59424,0.31932
31.27,0.0376,0.05331,0.59424,0.31931
31.28,0.0367,0.05331,0.59424,0.31931
31.29,0.0358,0.0533,0.59424,0.31931
31.3,0.0349,0.05329,0.59424,0.31931
31.31,0.034,0.05329,0.59424,0.31931
31.32,0.0331,0.05328,0.59424,0.3193
31.33,0.0322,0.05328,0.59424,0.3193
31.34,0.0314,0.05327,0.59424,0.3193
31.35,0.0305,0.05326,0.59424,0.3193
31.36,0.0296,0.05326,0.59425,0.3193
31.37,0.0287,0.05325,0.59425,0.31929
31.38,0.0278,0.05325,0.59425,0.31929
31.39,0.027,0.05324,0.59425,0.31929
31.4,0.0261,0.05323,0.59425,0.31929
31.41,0.0252,0.05323,0.59425,0.31929
31.42,0.0244,0.05322,0.59425,0.31928
31.43,0.0235,0.05322,0.59425,0.31928
31.44,0.0227,0.05321,0.59425,0.31928
31.45,0.0218,0.05321,0.59426,0.31928
31.46,0.021,0.0532,0.59426,0.31927
31.47,0.0201,0.05319,0.59426,0.31927
31.48,0.0193,0.05319,0.59426,0.31927
31.49,0.0184,0.05318,0.59426,0.31927
31.5,0.0176,0.05318,0.59426,0.31926
31.51,0.0168,0.05317,0.59426,0.31926
31.52,0.0159,0.05317,0.59427,0.31926
31.53,0.0151,0.05316,0.59427,0.31926
31.54,0.0143,0.05315,0.59427,0.31925
31.55,0.0135,0.05315,0.59427,0.31925
31.56,0.0126,0.05314,0.59427,0.31925
31.57,0.0118,0.05314,0.59427,0.31925
31.58,0.011,0.05313,0.59428,0.31924
31.59,0.0102,0.05313,0.59428,0.31924
31.6,0.0094,0.05312,0.59428,0.31924
31.61,0.0086,0.05312,0.59428,0.31924
31.62,0.0078,0.05311,0.59428,0.31923
31.63,0.007,0.0531,0.59428,0.31923
31.64,0.0062,0.0531,0.59429,0.31923
31.65,0.0054,0.05309,0.59429,0.31923
31.66,0.0046,0.05309,0.59429,0.31922
31.67,0.0039,0.05308,0.59429,0.31922
31.68,0.0031,0.05308,0.59429,0.31922
31.69,0.0023,0.05307,0.5943,0.31922
31.7,0.0015,0.05307,0.5943,0.31921
31.71,0.0008,0.05306,0.5943,0.31921
31.72,0.0,0.05306,0.5943,0.31921
31.73,-0.0008,0.05305,0.5943,0.3192
31.74,-0.0015,0.05305,0.59431,0.3192
31.75,-0.0023,0.05304,0.59431,0.3192
31.76,-0.003,0.05304,0.59431,0.3192
31.77,-0.0038,0.05303,0.59431,0.31919
